2024-01-21 12:14:25,842: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,842: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,843: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,843: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,843: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-01-21 12:14:25,858: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,858: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,858: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,858: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,866: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,872: root: INFO: Current backtesting datetime 2020-02-08 09:29:00-05:00
2024-01-21 12:14:25,873: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 12:14:25,873: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,874: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
